timestamp,P1,P2,P3,P4,P5,P6,Ax,Ay,Az,Gx,Gy,Gz,activity
5.56,35,0,28,0,70,30,-0.1924,0.2217,0.4058,22.45,-93.48,29.68,Walking
5.58,0,22,11,27,12,12,-0.0259,0.37,0.5496,28.26,-85.95,41.93,Walking
5.6,52,11,0,0,0,0,-0.0498,0.2121,0.7866,32.69,-65.06,42.49,Walking
5.62,0,19,0,30,0,36,-0.0718,0.3857,0.6439,29.47,-38.36,30.01,Walking
5.64,83,13,0,26,23,2,0.0102,0.364,0.7477,38.33,-26.29,28.85,Walking
5.66,55,12,0,0,34,0,-0.0428,0.3938,1.0519,26.42,2.45,16.27,Walking
5.68,330,9,24,0,0,27,0.0893,0.4564,1.1724,29.08,9.53,4.74,Walking
5.7,728,7,1,57,30,6,0.1681,0.3951,1.2779,35.18,42.56,14.54,Walking
5.72,1410,6,0,22,0,31,0.0873,0.543,1.4754,27.29,78.24,20.32,Walking
5.74,2143,0,0,0,23,0,0.0489,0.6394,1.4072,19.75,98.28,-2.88,Walking
5.76,2722,6,0,26,14,0,0.1952,0.5475,1.609,33.08,100.27,-5.16,Walking
5.78,2816,73,21,10,0,0,0.1282,0.4357,1.6784,22.78,111.61,-0.51,Walking
5.8,2389,167,64,25,0,5,0.1733,0.5937,1.6891,26.29,124.12,-8.35,Walking
5.82,1627,335,108,0,41,5,0.253,0.607,1.7206,13.16,134.02,-20.75,Walking
5.84,959,568,254,20,0,0,0.2803,0.469,1.6591,12.35,161.12,-15.3,Walking
5.86,405,893,443,37,0,54,0.1647,0.5795,1.4647,8.46,170.27,-21.97,Walking
5.88,185,1145,660,34,22,0,0.1165,0.4269,1.5043,11.84,159.42,-26.96,Walking
5.9,23,1346,938,34,62,0,0.2113,0.5087,1.3674,5.38,174.89,-25.72,Walking
5.92,32,1347,1100,10,0,26,0.1972,0.4204,1.1507,-1.79,185.72,-38.29,Walking
5.94,0,1152,1102,167,74,12,0.2998,0.3535,1.172,-4.66,174.62,-37.42,Walking
5.96,0,870,975,308,183,27,0.382,0.3181,0.8112,-3.43,175.54,-38.45,Walking
5.98,35,570,764,512,251,20,0.3033,0.2353,0.7243,-7.93,181.4,-40.22,Walking
6.0,0,333,495,960,583,0,0.325,0.2697,0.7212,-9.06,178.15,-36.59,Walking
6.02,5,151,282,1344,1029,0,0.3242,0.0278,0.4907,-10.41,171.47,-32.71,Walking
6.04,27,65,119,1894,1511,37,0.285,0.037,0.459,-6.96,163.56,-38.76,Walking
6.06,2,30,62,2357,2150,66,0.3421,-0.0026,0.3863,-20.82,154.42,-38.89,Walking
6.08,0,42,8,2632,2719,0,0.265,0.0106,0.4397,-21.32,120.58,-47.2,Walking
6.1,13,11,0,2609,3065,71,0.1783,-0.0123,0.3876,-17.21,113.64,-32.07,Walking
6.12,10,19,12,2357,3094,221,0.1288,-0.1257,0.3281,-25.75,109.25,-36.6,Walking
6.14,1,0,0,1932,2848,436,0.1957,-0.1575,0.5816,-24.39,93.01,-40.41,Walking
6.16,29,0,0,1366,2391,898,0.0657,-0.1977,0.4538,-26.15,66.14,-30.58,Walking
6.18,41,4,0,949,1793,1468,0.0398,-0.3509,0.6668,-39.59,46.58,-32.0,Walking
6.2,13,0,0,551,1177,2059,0.1524,-0.2809,1.0801,-32.49,31.55,-36.82,Walking
6.22,0,0,0,309,684,2384,-0.0567,-0.342,0.7952,-20.76,-2.14,-19.25,Walking
6.24,0,0,30,180,376,2326,-0.1733,-0.5129,1.0965,-32.64,-4.3,-17.3,Walking
6.26,0,0,0,48,183,1902,-0.0845,-0.5397,1.2889,-27.48,-50.41,-18.22,Walking
6.28,49,0,9,52,86,1235,-0.0898,-0.4699,1.4089,-27.27,-63.02,-9.46,Walking
6.3,0,8,5,0,72,721,-0.2056,-0.5623,1.4566,-25.13,-81.6,-10.26,Walking
6.32,0,0,27,51,6,326,-0.1339,-0.627,1.6643,-31.7,-83.1,-7.45,Walking
6.34,32,18,0,2,0,0,-0.2031,-0.6062,1.7113,-20.0,-132.47,3.66,Walking
6.36,46,29,1,1,21,8,-0.1698,-0.7288,1.6155,-25.99,-121.03,4.51,Walking
6.38,7,6,5,0,3,0,-0.1154,-0.5934,1.7199,-17.85,-121.92,16.09,Walking
6.4,0,0,0,0,10,0,-0.1154,-0.6035,1.6597,-7.57,-161.05,16.17,Walking
6.42,55,18,35,0,25,44,-0.1867,-0.5153,1.6422,-14.5,-166.78,18.49,Walking
6.44,9,10,0,0,77,3,-0.1599,-0.5703,1.5783,-17.54,-153.94,34.25,Walking
6.46,0,0,11,0,4,0,-0.2087,-0.6623,1.3195,-15.46,-193.69,28.75,Walking
6.48,0,27,5,29,8,0,-0.3048,-0.527,1.0898,-7.97,-186.66,31.16,Walking
6.5,48,30,0,0,0,0,-0.3534,-0.492,1.188,2.23,-191.53,27.86,Walking
6.52,38,29,0,0,0,0,-0.2446,-0.4077,0.8582,7.66,-182.62,42.11,Walking
6.54,36,6,13,0,15,30,-0.2475,-0.3926,0.6817,14.66,-174.24,39.18,Walking
6.56,12,0,17,40,42,0,-0.2447,-0.3686,0.709,5.72,-168.1,32.6,Walking
6.58,13,14,26,0,33,14,-0.2985,-0.288,0.615,16.79,-173.78,42.96,Walking
6.6,0,1,0,42,17,20,-0.3412,-0.4222,0.584,14.81,-154.32,43.04,Walking
6.62,51,31,0,0,0,0,-0.2493,-0.1965,0.2683,15.1,-134.19,47.42,Walking
6.64,0,17,9,0,66,63,-0.1427,-0.0877,0.4436,13.36,-143.08,40.71,Walking
6.66,14,0,6,0,0,33,-0.1361,0.0275,0.4702,36.21,-121.89,48.71,Walking
6.68,60,3,1,0,0,6,-0.2207,0.0383,0.4845,26.76,-115.67,31.6,Walking
6.7,26,11,17,0,0,16,-0.1532,0.0224,0.2643,27.54,-70.54,27.75,Walking
6.72,0,0,0,24,0,0,-0.1848,0.1456,0.4852,25.58,-54.56,33.2,Walking
6.74,21,0,0,0,17,29,-0.0487,0.2883,0.6063,31.94,-41.55,31.61,Walking
6.76,78,0,53,0,0,0,-0.0294,0.3282,0.8299,32.06,-25.25,29.85,Walking
6.78,0,0,0,0,36,0,-0.0313,0.3002,0.8635,32.79,-11.7,26.52,Walking
6.8,157,0,24,0,43,35,0.008,0.5054,0.924,33.1,3.39,28.83,Walking
6.82,472,19,0,2,0,0,0.0168,0.4957,1.29,30.74,43.34,20.27,Walking
6.84,1009,0,0,0,7,6,0.1407,0.4416,1.3637,36.01,48.22,12.05,Walking
6.86,1767,33,1,24,0,0,0.0928,0.5469,1.7168,31.19,78.46,7.56,Walking
6.88,2414,0,0,0,0,0,0.1149,0.5812,1.4991,24.12,80.39,-2.63,Walking
6.9,2850,19,0,0,10,13,0.0955,0.5402,1.5923,19.51,98.06,-0.14,Walking
6.92,2703,143,28,0,20,18,0.1728,0.4736,1.7044,19.23,138.55,-6.91,Walking
6.94,2158,233,101,8,9,0,0.2349,0.5892,1.786,29.79,146.73,-10.86,Walking
6.96,1455,445,176,23,52,0,0.1895,0.4663,1.684,17.13,166.07,-20.83,Walking
6.98,759,715,299,0,31,0,0.3162,0.6718,1.6312,14.21,182.92,-17.74,Walking
7.0,364,994,562,30,0,34,0.2381,0.5573,1.2947,10.54,174.69,-32.75,Walking
7.02,147,1216,788,9,0,0,0.3202,0.4683,1.4815,19.27,187.05,-22.2,Walking
7.04,36,1363,961,50,0,0,0.3166,0.3812,1.4008,12.38,189.65,-36.12,Walking
7.06,1,1249,1114,112,56,0,0.2075,0.3503,1.1498,-9.11,170.46,-38.78,Walking
7.08,7,1079,1033,212,80,14,0.3018,0.2861,1.1008,-0.95,191.23,-40.97,Walking
7.1,0,749,915,380,180,10,0.2788,0.5002,0.8539,-1.72,189.32,-43.38,Walking
7.12,0,421,658,677,416,47,0.2949,0.2621,0.5847,-3.46,172.28,-38.24,Walking
7.14,0,246,395,1047,751,0,0.3175,0.1523,0.7205,-13.86,181.4,-44.13,Walking
7.16,0,125,185,1619,1194,26,0.1979,0.2649,0.5776,-13.98,175.88,-42.58,Walking
7.18,0,27,119,2063,1792,26,0.2105,0.1462,0.3019,-16.62,139.01,-44.94,Walking
7.2,14,34,59,2498,2419,26,0.2584,-0.0409,0.4124,-24.12,151.52,-33.35,Walking
7.22,0,29,32,2653,2874,4,0.226,-0.024,0.2823,-25.23,120.94,-29.96,Walking
7.24,3,25,0,2584,3110,108,0.2238,-0.1339,0.367,-20.64,120.79,-41.46,Walking
7.26,58,22,0,2200,3061,293,0.1238,-0.3336,0.583,-33.74,89.02,-30.98,Walking
7.28,0,0,0,1672,2637,648,0.075,-0.2642,0.5846,-31.58,70.84,-27.14,Walking
7.3,0,0,2,1195,2147,1097,0.0647,-0.1229,0.6566,-24.35,78.21,-29.0,Walking
7.32,3,0,41,728,1515,1673,0.0657,-0.2796,0.9503,-34.23,19.02,-19.49,Walking
7.34,44,0,0,427,942,2230,0.0399,-0.4906,0.8348,-37.43,28.05,-25.48,Walking
7.36,2,0,15,237,559,2386,0.0242,-0.5199,1.006,-30.34,1.49,-13.21,Walking
7.38,0,25,0,80,304,2139,-0.0144,-0.4014,1.0345,-37.32,-8.5,-15.43,Walking
7.4,0,0,0,52,83,1588,-0.0925,-0.5472,1.481,-24.74,-31.65,-21.96,Walking
7.42,28,35,0,0,47,1103,-0.0444,-0.6007,1.4554,-26.79,-57.25,-8.52,Walking
7.44,25,27,0,0,32,555,-0.181,-0.4646,1.6141,-20.65,-64.04,-10.74,Walking
7.46,0,28,1,34,31,240,-0.1798,-0.6184,1.6902,-21.05,-89.89,-6.19,Walking
7.48,0,0,0,13,20,0,-0.3101,-0.6374,1.57,-25.73,-121.22,6.41,Walking
7.5,10,0,0,17,0,30,-0.2512,-0.6214,1.8488,-12.78,-127.24,21.15,Walking
7.52,31,15,19,18,19,23,-0.2036,-0.6994,1.5957,-19.68,-162.34,20.15,Walking
7.54,56,5,17,61,22,0,-0.3273,-0.6591,1.5429,-16.62,-178.04,19.47,Walking
7.56,0,18,27,52,4,20,-0.219,-0.5543,1.5627,-12.3,-163.95,22.84,Walking
7.58,0,0,38,17,29,0,-0.2885,-0.6053,1.4221,-22.87,-184.41,31.66,Walking
7.6,23,19,11,0,0,0,-0.223,-0.4884,1.3715,-7.29,-179.33,35.4,Walking
7.62,37,55,14,0,53,0,-0.3428,-0.412,1.188,-1.42,-173.03,27.17,Walking
7.64,44,24,8,36,0,0,-0.2288,-0.4064,1.1248,3.94,-185.1,34.93,Walking
7.66,5,23,15,29,18,0,-0.3451,-0.3283,0.7928,1.18,-198.42,40.52,Walking
7.68,65,27,0,38,0,5,-0.1261,-0.2826,0.6449,2.2,-181.45,37.4,Walking
7.7,0,0,15,21,0,8,-0.255,-0.1754,0.5733,15.17,-171.44,47.55,Walking
7.72,14,22,0,0,22,0,-0.1929,-0.1442,0.5336,10.73,-162.03,43.44,Walking
7.74,31,9,0,0,0,57,-0.2259,-0.1299,0.298,27.42,-151.99,40.99,Walking
7.76,45,0,0,0,22,0,-0.105,-0.173,0.4673,15.76,-144.79,42.35,Walking
7.78,52,35,0,60,0,0,-0.1747,-0.0234,0.2514,18.08,-115.73,33.89,Walking
7.8,24,0,0,0,0,0,-0.2004,0.2019,0.4149,22.09,-125.8,38.85,Walking
7.82,0,30,0,35,35,0,-0.1861,0.1303,0.3163,27.54,-108.43,44.75,Walking
7.84,26,23,48,0,0,0,0.0001,0.0844,0.4085,18.97,-62.93,43.27,Walking
7.86,2,19,0,39,0,29,-0.2697,0.2995,0.5952,31.21,-68.61,36.15,Walking
7.88,25,17,0,36,0,17,-0.1312,0.3338,0.4774,15.51,-29.76,29.98,Walking
7.9,62,33,34,59,22,0,-0.089,0.3863,0.8262,31.63,-16.79,32.35,Walking
7.92,0,10,23,0,51,0,0.0667,0.5253,0.8579,31.28,4.2,23.76,Walking
7.94,264,18,0,68,41,0,0.0076,0.554,1.0544,26.75,18.51,19.46,Walking
7.96,673,0,0,12,0,40,0.1432,0.5135,1.1967,37.37,19.56,11.66,Walking
7.98,1276,8,10,18,4,9,0.1288,0.455,1.3653,36.56,51.19,12.23,Walking
8.0,2002,0,14,11,0,0,0.0057,0.7458,1.5381,30.7,67.51,2.98,Walking
8.02,2625,31,13,0,0,7,0.1022,0.6378,1.4628,24.85,91.72,-8.65,Walking
8.04,2819,43,35,0,0,0,0.1787,0.6665,1.7692,28.7,97.77,-4.99,Walking
8.06,2472,157,42,1,0,13,0.0542,0.5651,1.6741,22.73,134.26,-11.49,Walking
8.08,1856,316,99,0,30,32,0.1032,0.64,1.6059,25.52,135.49,-20.03,Walking
8.1,1125,550,207,5,45,13,0.2494,0.6229,1.6945,13.99,166.97,-15.06,Walking
8.12,553,817,367,0,0,0,0.2938,0.4557,1.5617,21.28,161.15,-26.78,Walking
8.14,218,1075,637,0,16,13,0.272,0.5222,1.5548,7.3,182.62,-32.76,Walking
8.16,32,1327,869,36,22,22,0.3047,0.48,1.3569,9.18,185.47,-29.89,Walking
8.18,3,1362,1017,8,0,0,0.3201,0.4395,1.1619,6.57,175.86,-31.28,Walking
8.2,0,1235,1073,168,68,7,0.3016,0.4758,1.1432,1.78,171.17,-28.19,Walking
8.22,57,879,1001,248,159,0,0.2386,0.3301,1.0703,2.81,179.22,-40.71,Walking
8.24,1,641,785,492,300,0,0.2394,0.3428,0.9899,-16.5,191.86,-46.86,Walking
8.26,0,367,545,788,548,5,0.3116,0.2156,0.6802,-9.1,174.61,-43.52,Walking
8.28,0,196,279,1275,892,5,0.3894,0.1983,0.4365,-8.33,164.71,-41.22,Walking
8.3,28,90,184,1773,1456,0,0.2872,0.2177,0.4811,-12.07,152.7,-46.02,Walking
8.32,27,40,81,2242,2079,5,0.1243,0.2058,0.3414,-11.08,158.74,-30.17,Walking
8.34,0,45,57,2571,2599,50,0.2689,0.129,0.384,-24.1,126.37,-43.99,Walking
8.36,0,24,1,2671,3069,74,0.1586,-0.0158,0.3408,-27.64,118.59,-41.58,Walking
8.38,38,16,0,2395,3136,193,0.0777,0.0966,0.2769,-36.01,108.7,-41.08,Walking
8.4,0,28,20,1984,2984,372,0.1348,-0.1445,0.5468,-29.52,86.32,-27.93,Walking
8.42,3,11,9,1515,2501,809,0.076,-0.2899,0.4484,-26.97,90.57,-33.57,Walking
8.44,0,0,11,1000,1920,1340,0.1212,-0.3019,0.7177,-33.39,37.26,-31.87,Walking
8.46,0,20,5,619,1300,1942,0.0807,-0.3602,0.8031,-27.4,34.12,-33.41,Walking
8.48,0,0,8,368,768,2348,0.1435,-0.4066,0.8157,-35.57,11.58,-18.94,Walking
8.5,47,0,12,158,410,2328,-0.1041,-0.427,0.9729,-38.99,-1.17,-20.77,Walking
8.52,0,0,23,126,207,1978,0.0165,-0.5371,1.204,-33.36,-32.5,-22.67,Walking
8.54,19,0,0,14,124,1385,-0.0225,-0.4652,1.3572,-29.2,-29.29,-14.09,Walking
8.56,0,0,11,0,82,786,-0.1234,-0.4005,1.461,-32.76,-72.72,-3.65,Walking
8.58,0,0,0,4,70,426,-0.1623,-0.6435,1.6338,-31.74,-77.52,5.33,Walking
8.6,0,5,2,23,0,144,-0.1905,-0.637,1.6582,-27.22,-105.78,3.45,Walking
8.62,18,36,0,0,0,2,-0.1858,-0.4075,1.7002,-21.5,-120.87,7.13,Walking
8.64,2,0,0,49,0,10,-0.2201,-0.6219,1.5775,-16.92,-119.16,14.82,Walking
8.66,36,14,1,0,18,0,-0.2056,-0.4265,1.6646,-20.21,-142.15,10.64,Walking
8.68,0,0,5,54,0,12,-0.2664,-0.4187,1.62,-12.75,-169.17,29.13,Walking
8.7,4,28,3,103,1,0,-0.2408,-0.5746,1.4332,-9.66,-174.36,19.47,Walking
8.72,0,0,9,0,70,0,-0.2948,-0.6003,1.21,-10.08,-179.48,26.67,Walking
8.74,26,0,1,0,25,9,-0.2714,-0.4948,1.2976,-10.9,-173.43,33.28,Walking
8.76,0,20,25,36,14,35,-0.2822,-0.3112,1.1932,-0.16,-181.35,34.45,Walking
8.78,5,23,0,0,0,28,-0.1906,-0.3687,0.8911,-7.67,-175.71,28.47,Walking
8.8,0,0,0,48,0,25,-0.234,-0.4003,0.7443,3.89,-192.17,37.47,Walking
8.82,5,0,34,0,30,40,-0.3211,-0.3635,0.6283,9.97,-170.79,45.99,Walking
8.84,4,11,9,0,75,0,-0.2939,-0.1313,0.7169,9.32,-177.06,38.48,Walking
8.86,4,35,3,7,0,0,-0.166,-0.152,0.4259,15.02,-165.67,33.24,Walking
8.88,0,0,2,0,86,0,-0.1866,-0.0917,0.3829,17.26,-171.29,33.91,Walking
8.9,0,25,0,98,0,35,-0.203,-0.1532,0.369,26.77,-138.52,40.28,Walking
8.92,26,0,0,0,0,0,-0.2001,0.0393,0.2592,24.13,-119.71,37.26,Walking
8.94,32,0,21,51,44,65,-0.1338,0.0148,0.2138,21.07,-111.48,43.32,Walking
8.96,46,18,0,55,30,21,-0.1864,0.1557,0.2631,27.98,-73.95,29.29,Walking
8.98,22,24,17,0,6,51,-0.0508,0.229,0.5825,36.24,-66.89,30.47,Walking
9.0,10,8,4,0,21,10,-0.0896,0.2637,0.7544,33.33,-60.56,29.01,Walking
9.02,14,26,27,0,29,18,-0.0377,0.328,0.685,32.77,-41.64,31.2,Walking
9.04,31,0,3,0,0,0,0.1214,0.4386,0.85,32.73,-19.49,18.11,Walking
9.06,192,0,44,40,13,0,-0.011,0.4009,0.9496,22.67,-1.76,11.77,Walking
9.08,419,2,16,0,26,0,-0.0642,0.4343,1.1517,36.02,21.67,16.33,Walking
9.1,923,19,22,0,0,11,0.1083,0.586,1.2987,31.04,36.15,11.05,Walking
9.12,1563,26,17,0,0,0,0.1507,0.3394,1.4718,26.1,72.24,7.77,Walking
9.14,2332,0,7,1,0,18,0.1867,0.566,1.4658,25.14,93.66,-4.61,Walking
9.16,2756,32,0,0,12,24,0.1796,0.6061,1.527,23.36,98.94,10.4,Walking
9.18,2746,70,13,21,0,0,0.2497,0.5608,1.6474,25.86,120.67,-5.97,Walking
9.2,2272,172,37,0,0,31,0.3106,0.6638,1.8006,30.31,135.84,-16.19,Walking
9.22,1542,418,158,0,0,0,0.2796,0.6288,1.5407,23.0,138.69,-23.44,Walking
9.24,875,649,261,20,51,0,0.1934,0.65,1.5101,10.73,175.37,-22.31,Walking
9.26,403,964,504,0,0,3,0.2925,0.502,1.6045,10.89,156.18,-20.93,Walking
9.28,110,1226,734,41,1,41,0.2911,0.488,1.4958,3.31,162.02,-31.51,Walking
9.3,0,1351,941,3,0,2,0.2932,0.4398,1.2472,6.91,190.35,-41.78,Walking
9.32,0,1271,1071,42,26,0,0.1945,0.5207,1.0281,11.9,190.67,-34.27,Walking
9.34,0,1107,1093,185,90,11,0.2706,0.259,1.0009,5.14,197.14,-31.93,Walking
9.36,37,828,919,320,171,33,0.2474,0.348,0.8134,-4.65,163.58,-44.71,Walking
9.38,12,525,687,603,397,0,0.2338,0.2045,0.7943,-5.91,186.21,-41.3,Walking
9.4,7,255,437,968,683,0,0.201,0.2752,0.6014,-16.82,168.16,-36.93,Walking
9.42,0,168,259,1450,1127,0,0.2979,0.1743,0.5523,-11.02,165.88,-24.57,Walking
9.44,0,102,96,2034,1619,0,0.2399,-0.0181,0.4255,-18.88,169.06,-46.42,Walking
9.46,0,18,60,2450,2304,17,0.2401,0.127,0.1272,-16.73,136.21,-51.11,Walking
9.48,0,0,9,2690,2778,37,0.1661,-0.0028,0.4189,-19.8,142.02,-47.88,Walking
9.5,0,24,39,2554,3076,56,0.2671,0.0377,0.4778,-25.54,119.03,-50.87,Walking
9.52,21,0,0,2312,3090,205,0.1576,-0.1505,0.4181,-30.52,81.69,-41.66,Walking
9.54,53,9,0,1832,2783,534,0.0734,-0.3056,0.6078,-26.14,76.54,-34.98,Walking
9.56,2,4,0,1263,2242,1017,0.0841,-0.3418,0.6607,-25.93,66.96,-28.08,Walking
9.58,4,0,0,832,1644,1571,0.172,-0.3346,0.7686,-28.13,39.95,-35.15,Walking
9.6,0,0,0,489,1048,2119,0.1716,-0.2988,0.6906,-31.86,14.26,-26.47,Walking
9.62,61,0,12,248,626,2400,-0.0744,-0.3721,1.0832,-33.53,15.95,-20.21,Walking
9.64,0,11,3,104,377,2248,-0.0592,-0.3402,0.9528,-27.22,-24.68,-20.4,Walking
9.66,0,0,23,35,169,1764,-0.1594,-0.5887,1.2886,-34.96,-46.19,-19.46,Walking
9.68,12,9,0,81,59,1190,0.0201,-0.4828,1.4995,-24.4,-65.27,-7.47,Walking
9.7,1,0,0,16,48,680,-0.0509,-0.5606,1.3189,-23.62,-71.24,-3.33,Walking
9.72,16,0,22,0,44,264,-0.2185,-0.5965,1.6578,-24.5,-96.97,1.98,Walking
9.74,0,36,0,27,43,0,-0.1638,-0.5015,1.5891,-27.56,-111.59,3.24,Walking
9.76,16,1,0,0,0,0,-0.0952,-0.6604,1.6748,-29.03,-132.54,11.02,Walking
9.78,0,12,4,0,0,0,-0.179,-0.5629,1.5077,-23.49,-152.57,18.87,Walking
9.8,58,0,56,0,26,23,-0.303,-0.5294,1.6368,-14.02,-160.67,14.89,Walking
9.82,0,26,5,26,0,5,-0.2954,-0.5016,1.5773,-20.79,-154.91,17.56,Walking
9.84,0,11,27,42,33,23,-0.2624,-0.5268,1.3261,-6.35,-155.3,19.08,Walking
9.86,32,4,0,0,0,39,-0.2935,-0.7539,1.2858,-18.6,-156.48,27.36,Walking
9.88,30,0,0,15,9,16,-0.273,-0.5359,1.2965,-17.16,-189.88,30.97,Walking
9.9,16,15,3,2,41,7,-0.3163,-0.3766,0.9519,-11.8,-174.75,29.63,Walking
9.92,0,14,43,18,0,22,-0.3103,-0.3841,0.9791,-0.23,-190.42,29.58,Walking
9.94,7,23,11,15,27,44,-0.3358,-0.2025,0.625,6.44,-169.23,40.34,Walking
9.96,0,0,0,36,12,0,-0.2897,-0.2077,0.7357,12.96,-172.11,45.97,Walking
9.98,22,7,11,53,25,29,-0.1652,-0.3042,0.5012,16.31,-165.58,34.87,Walking
10.0,42,0,14,45,46,40,-0.3671,-0.1911,0.3193,12.68,-159.39,42.59,Walking
10.02,48,0,0,44,30,0,-0.2575,-0.0043,0.2975,22.49,-149.0,42.99,Walking
10.04,12,23,28,0,0,0,-0.2568,0.0281,0.3935,22.71,-122.05,41.4,Walking
10.06,0,46,12,23,0,0,-0.1409,0.0454,0.273,15.99,-123.5,44.7,Walking
10.08,22,39,31,8,0,0,-0.2429,0.221,0.5153,25.41,-89.54,31.32,Walking
10.1,44,0,0,4,46,36,-0.1156,0.2478,0.5395,20.4,-86.58,37.47,Walking
10.12,18,0,0,3,23,13,-0.1025,0.107,0.441,32.42,-76.86,34.23,Walking
10.14,50,0,3,0,17,30,-0.2398,0.2783,0.6525,26.7,-60.37,32.07,Walking
10.16,5,0,15,9,12,0,-0.0598,0.3908,0.7659,40.08,-33.04,26.22,Walking
10.18,48,0,17,38,30,6,-0.0846,0.416,1.101,33.11,-8.11,29.93,Walking
10.2,219,16,32,0,0,0,-0.0255,0.4649,1.1251,16.48,2.42,16.6,Walking
10.22,531,1,20,0,0,0,0.0141,0.4213,1.2608,30.9,38.67,4.36,Walking
10.24,1097,17,10,28,21,13,0.1054,0.5992,1.3711,27.24,73.0,11.11,Walking
10.26,1872,0,0,0,26,15,0.1142,0.564,1.2905,22.55,74.16,2.78,Walking
10.28,2520,0,0,0,0,0,0.1875,0.5942,1.4949,29.09,96.96,0.21,Walking
10.3,2814,61,20,0,0,17,0.1255,0.7053,1.6738,29.66,83.5,-14.2,Walking
10.32,2612,139,32,0,0,25,0.1294,0.634,1.5589,24.11,115.3,-10.57,Walking
10.34,2029,249,125,0,11,0,0.2312,0.4964,1.4621,24.88,122.02,-13.61,Walking
10.36,1180,496,219,0,0,16,0.2153,0.4652,1.6763,19.12,172.86,-16.07,Walking
10.38,653,758,389,0,0,0,0.1784,0.5825,1.7118,15.58,171.03,-28.13,Walking
10.4,229,1080,606,9,0,0,0.2872,0.4967,1.577,16.63,176.65,-31.7,Walking
10.42,94,1253,824,23,0,23,0.2574,0.4914,1.4549,10.32,173.18,-27.26,Walking
10.44,80,1352,1038,32,33,13,0.22,0.5012,1.2419,4.87,193.75,-34.14,Walking
10.46,0,1230,1109,115,20,23,0.2463,0.3296,1.1855,5.13,198.84,-34.0,Walking
10.48,18,956,1023,213,127,8,0.2036,0.3888,1.0467,-1.86,210.31,-34.16,Walking
10.5,0,649,825,433,228,28,0.2288,0.3342,0.6949,-6.63,175.82,-40.41,Walking
10.52,0,429,621,807,445,0,0.3789,0.33,0.603,-13.9,177.97,-34.35,Walking
10.54,0,222,362,1131,799,0,0.3518,0.3395,0.3821,-6.57,159.15,-44.49,Walking
10.56,0,120,201,1742,1350,8,0.3291,0.1753,0.4579,-10.04,147.2,-44.07,Walking
10.58,0,27,71,2168,1892,0,0.2361,0.1647,0.4209,-23.92,138.8,-46.65,Walking
10.6,0,0,48,2537,2512,42,0.0793,-0.0096,0.3922,-33.95,120.45,-38.73,Walking
10.62,0,27,4,2651,2966,48,0.2578,-0.064,0.2355,-25.44,132.13,-45.06,Walking
10.64,0,0,0,2494,3136,162,0.1292,-0.1566,0.3063,-25.38,98.95,-39.51,Walking
10.66,0,0,0,2068,2985,328,0.0581,-0.1305,0.4567,-41.22,109.85,-36.38,Walking
10.68,0,28,0,1632,2610,693,0.234,-0.226,0.5579,-27.03,71.67,-39.99,Walking
10.7,0,14,0,1116,2023,1240,0.0753,-0.1721,0.5777,-28.71,61.76,-27.7,Walking
10.72,0,0,0,729,1410,1788,0.0236,-0.3252,0.7301,-35.65,22.51,-28.63,Walking
10.74,8,0,0,407,869,2274,0.0954,-0.3834,0.7574,-27.41,21.03,-25.94,Walking
10.76,2,0,5,153,467,2346,0.0479,-0.5922,1.0957,-28.91,1.73,-18.38,Walking
10.78,73,0,0,116,234,2053,-0.059,-0.4098,1.2571,-40.09,-30.88,-15.54,Walking
10.8,0,0,0,88,144,1551,-0.1455,-0.5469,1.5677,-28.08,-56.44,-6.25,Walking
10.82,6,14,34,3,0,908,-0.2136,-0.6693,1.4169,-31.87,-56.56,-12.76,Walking
10.84,0,0,0,0,35,452,-0.1062,-0.6588,1.6115,-30.09,-64.49,-8.76,Walking
10.86,27,34,3,0,0,190,-0.0864,-0.7394,1.5579,-22.73,-91.2,-6.93,Walking
10.88,2,11,0,9,0,11,-0.1605,-0.6015,1.7828,-20.21,-125.07,-1.03,Walking
10.9,49,0,0,4,36,0,-0.108,-0.7013,1.7277,-17.74,-139.18,14.06,Walking
10.92,70,35,30,8,8,14,-0.2497,-0.7482,1.5879,-12.12,-146.24,20.9,Walking
10.94,0,35,17,9,61,0,-0.2507,-0.7198,1.6437,-12.43,-149.64,17.0,Walking
10.96,0,0,0,1,0,6,-0.1926,-0.5167,1.327,-17.28,-168.27,17.04,Walking
10.98,12,22,18,17,0,10,-0.326,-0.5253,1.4943,-2.6,-170.53,24.85,Walking
11.0,46,1,8,16,0,27,-0.2973,-0.3534,1.226,-8.59,-166.66,45.98,Walking
11.02,65,9,6,33,0,0,-0.2205,-0.3782,1.3107,-7.3,-170.07,32.42,Walking
11.04,4,0,0,73,0,0,-0.2987,-0.5448,0.918,8.14,-176.36,31.81,Walking
11.06,34,30,0,18,11,0,-0.2514,-0.3508,0.7248,7.92,-185.13,44.7,Walking
11.08,15,0,0,2,0,19,-0.2461,-0.2198,0.7758,7.14,-168.33,39.22,Walking
11.1,34,1,0,0,10,6,-0.2925,-0.1964,0.5117,9.93,-170.47,42.29,Walking
11.12,0,13,0,0,0,16,-0.2567,-0.2832,0.3307,11.39,-182.85,38.31,Walking
11.14,43,0,0,21,80,17,-0.2855,-0.0354,0.4847,8.36,-167.83,40.77,Walking
